user ,photo,created time,following or not,like type
8,101,13-04-2023 08:04,yes,heart emoji
8,102,13-04-2023 08:04,yes,thumbs up
8,103,13-04-2023 08:04,no,laughing
8,104,13-04-2023 08:04,yes,fire
8,108,13-04-2023 08:04,yes,clap
8,110,13-04-2023 08:04,no,heart emoji
8,111,13-04-2023 08:04,yes,thumbs up
8,123,13-04-2023 08:04,yes,laughing
8,124,13-04-2023 08:04,no,fire
8,125,13-04-2023 08:04,yes,clap
8,128,13-04-2023 08:04,yes,heart emoji
8,129,13-04-2023 08:04,no,thumbs up
8,131,13-04-2023 08:04,yes,laughing
8,135,13-04-2023 08:04,yes,fire
8,138,13-04-2023 08:04,no,clap
8,141,13-04-2023 08:04,yes,heart emoji
8,144,13-04-2023 08:04,yes,thumbs up
8,147,13-04-2023 08:04,no,laughing
8,149,13-04-2023 08:04,yes,fire
8,150,13-04-2023 08:04,yes,clap
8,154,13-04-2023 08:04,no,heart emoji
8,155,13-04-2023 08:04,yes,thumbs up
8,156,13-04-2023 08:04,yes,laughing
8,157,13-04-2023 08:04,no,fire
8,160,13-04-2023 08:04,yes,clap
8,161,13-04-2023 08:04,yes,heart emoji
8,163,13-04-2023 08:04,no,thumbs up
8,174,13-04-2023 08:04,yes,laughing
8,183,13-04-2023 08:04,yes,fire
8,185,13-04-2023 08:04,no,clap
8,186,13-04-2023 08:04,yes,heart emoji
8,187,13-04-2023 08:04,yes,thumbs up
8,189,13-04-2023 08:04,no,laughing
8,191,13-04-2023 08:04,yes,fire
8,194,13-04-2023 08:04,yes,clap
8,197,13-04-2023 08:04,no,heart emoji
8,199,13-04-2023 08:04,yes,thumbs up
8,201,13-04-2023 08:04,yes,laughing
8,202,13-04-2023 08:04,no,fire
8,203,13-04-2023 08:04,yes,clap
8,210,13-04-2023 08:04,yes,heart emoji
8,219,13-04-2023 08:04,no,thumbs up
8,220,13-04-2023 08:04,yes,laughing
8,226,13-04-2023 08:04,yes,fire
8,227,13-04-2023 08:04,no,clap
8,233,13-04-2023 08:04,yes,heart emoji
8,234,13-04-2023 08:04,yes,thumbs up
8,242,13-04-2023 08:04,no,laughing
8,245,13-04-2023 08:04,yes,fire
8,247,13-04-2023 08:04,yes,clap
8,249,13-04-2023 08:04,no,heart emoji
9,1,13-04-2023 08:04,yes,thumbs up
9,7,13-04-2023 08:04,yes,laughing
9,10,13-04-2023 08:04,no,fire
9,20,13-04-2023 08:04,yes,clap
9,21,13-04-2023 08:04,yes,heart emoji
9,23,13-04-2023 08:04,no,thumbs up
9,27,13-04-2023 08:04,yes,laughing
9,28,13-04-2023 08:04,yes,fire
9,30,13-04-2023 08:04,no,clap
9,31,13-04-2023 08:04,yes,heart emoji
9,36,13-04-2023 08:04,yes,thumbs up
9,40,13-04-2023 08:04,no,laughing
9,45,13-04-2023 08:04,yes,fire
9,47,13-04-2023 08:04,yes,clap
9,48,13-04-2023 08:04,no,heart emoji
9,51,13-04-2023 08:04,yes,thumbs up
9,53,13-04-2023 08:04,yes,laughing
9,54,13-04-2023 08:04,no,fire
9,61,13-04-2023 08:04,yes,clap
9,62,13-04-2023 08:04,yes,heart emoji
9,63,13-04-2023 08:04,no,thumbs up
9,65,13-04-2023 08:04,yes,laughing
9,68,13-04-2023 08:04,yes,fire
9,73,13-04-2023 08:04,no,clap
9,76,13-04-2023 08:04,yes,heart emoji
9,77,13-04-2023 08:04,yes,thumbs up
9,78,13-04-2023 08:04,no,laughing
9,80,13-04-2023 08:04,yes,fire
9,81,13-04-2023 08:04,yes,clap
9,82,13-04-2023 08:04,no,heart emoji
9,84,13-04-2023 08:04,yes,thumbs up
9,87,13-04-2023 08:04,yes,laughing
9,89,13-04-2023 08:04,no,fire
9,90,13-04-2023 08:04,yes,clap
9,91,13-04-2023 08:04,yes,heart emoji
9,96,13-04-2023 08:04,no,thumbs up
9,97,13-04-2023 08:04,yes,laughing
9,98,13-04-2023 08:04,yes,fire
9,100,13-04-2023 08:04,no,clap
9,104,13-04-2023 08:04,yes,heart emoji
9,106,13-04-2023 08:04,yes,thumbs up
9,110,13-04-2023 08:04,no,laughing
9,113,13-04-2023 08:04,yes,fire
9,116,13-04-2023 08:04,yes,clap
9,120,13-04-2023 08:04,no,heart emoji
9,121,13-04-2023 08:04,yes,thumbs up
9,127,13-04-2023 08:04,yes,laughing
9,129,13-04-2023 08:04,no,fire
9,133,13-04-2023 08:04,yes,clap
9,139,13-04-2023 08:04,yes,heart emoji
9,143,13-04-2023 08:04,no,thumbs up
9,149,13-04-2023 08:04,yes,laughing
9,156,13-04-2023 08:04,yes,fire
9,158,13-04-2023 08:04,no,clap
9,161,13-04-2023 08:04,yes,heart emoji
9,163,13-04-2023 08:04,yes,thumbs up
9,167,13-04-2023 08:04,no,laughing
9,168,13-04-2023 08:04,yes,fire
9,170,13-04-2023 08:04,yes,clap
9,177,13-04-2023 08:04,no,heart emoji
9,178,13-04-2023 08:04,yes,thumbs up
9,181,13-04-2023 08:04,yes,laughing
9,185,13-04-2023 08:04,no,fire
9,186,13-04-2023 08:04,yes,clap
9,189,13-04-2023 08:04,yes,heart emoji
9,190,13-04-2023 08:04,no,thumbs up
9,198,13-04-2023 08:04,yes,laughing
9,201,13-04-2023 08:04,yes,fire
9,202,13-04-2023 08:04,no,clap
9,205,13-04-2023 08:04,yes,heart emoji
9,207,13-04-2023 08:04,yes,thumbs up
9,213,13-04-2023 08:04,no,laughing
9,215,13-04-2023 08:04,yes,fire
9,217,13-04-2023 08:04,yes,clap
9,218,13-04-2023 08:04,no,heart emoji
9,223,13-04-2023 08:04,yes,thumbs up
9,230,13-04-2023 08:04,yes,laughing
9,235,13-04-2023 08:04,no,fire
9,239,13-04-2023 08:04,yes,clap
9,241,13-04-2023 08:04,yes,heart emoji
9,244,13-04-2023 08:04,no,thumbs up
9,247,13-04-2023 08:04,yes,laughing
9,250,13-04-2023 08:04,yes,fire
9,252,13-04-2023 08:04,no,clap
9,253,13-04-2023 08:04,yes,heart emoji
10,1,13-04-2023 08:04,yes,thumbs up
10,4,13-04-2023 08:04,no,laughing
10,10,13-04-2023 08:04,yes,fire
10,11,13-04-2023 08:04,yes,clap
10,15,13-04-2023 08:04,no,heart emoji
10,16,13-04-2023 08:04,yes,thumbs up
10,18,13-04-2023 08:04,yes,laughing
10,19,13-04-2023 08:04,no,fire
10,21,13-04-2023 08:04,yes,clap
10,25,13-04-2023 08:04,yes,heart emoji
10,27,13-04-2023 08:04,no,thumbs up
10,33,13-04-2023 08:04,yes,laughing
10,38,13-04-2023 08:04,yes,fire
10,40,13-04-2023 08:04,no,clap
10,42,13-04-2023 08:04,yes,heart emoji
10,44,13-04-2023 08:04,yes,thumbs up
10,55,13-04-2023 08:04,no,laughing
10,57,13-04-2023 08:04,yes,fire
10,58,13-04-2023 08:04,yes,clap
10,59,13-04-2023 08:04,no,heart emoji
10,62,13-04-2023 08:04,yes,thumbs up
10,63,13-04-2023 08:04,yes,laughing
10,71,13-04-2023 08:04,no,fire
10,72,13-04-2023 08:04,yes,clap
10,75,13-04-2023 08:04,yes,heart emoji
10,77,13-04-2023 08:04,no,thumbs up
10,78,13-04-2023 08:04,yes,laughing
10,80,13-04-2023 08:04,yes,fire
10,81,13-04-2023 08:04,no,clap
10,82,13-04-2023 08:04,yes,heart emoji
10,85,13-04-2023 08:04,yes,thumbs up
10,88,13-04-2023 08:04,no,laughing
10,93,13-04-2023 08:04,yes,fire
10,100,13-04-2023 08:04,yes,clap
10,102,13-04-2023 08:04,no,heart emoji
10,107,13-04-2023 08:04,yes,thumbs up
10,109,13-04-2023 08:04,yes,laughing
10,110,13-04-2023 08:04,no,fire
10,111,13-04-2023 08:04,yes,clap
10,120,13-04-2023 08:04,yes,heart emoji
10,122,13-04-2023 08:04,no,thumbs up
10,128,13-04-2023 08:04,yes,laughing
10,133,13-04-2023 08:04,yes,fire
10,134,13-04-2023 08:04,no,clap
10,135,13-04-2023 08:04,yes,heart emoji
10,139,13-04-2023 08:04,yes,thumbs up
10,143,13-04-2023 08:04,no,laughing
10,144,13-04-2023 08:04,yes,fire
10,148,13-04-2023 08:04,yes,clap
10,150,13-04-2023 08:04,no,heart emoji
10,152,13-04-2023 08:04,yes,thumbs up
10,154,13-04-2023 08:04,yes,laughing
10,158,13-04-2023 08:04,no,fire
10,163,13-04-2023 08:04,yes,clap
10,170,13-04-2023 08:04,yes,heart emoji
10,173,13-04-2023 08:04,no,thumbs up
10,174,13-04-2023 08:04,yes,laughing
10,175,13-04-2023 08:04,yes,fire
10,180,13-04-2023 08:04,no,clap
10,185,13-04-2023 08:04,yes,heart emoji
10,186,13-04-2023 08:04,yes,thumbs up
10,191,13-04-2023 08:04,no,laughing
10,193,13-04-2023 08:04,yes,fire
10,194,13-04-2023 08:04,yes,clap
10,201,13-04-2023 08:04,no,heart emoji
10,205,13-04-2023 08:04,yes,thumbs up
10,206,13-04-2023 08:04,yes,laughing
10,207,13-04-2023 08:04,no,fire
10,208,13-04-2023 08:04,yes,clap
10,214,13-04-2023 08:04,yes,heart emoji
10,215,13-04-2023 08:04,no,thumbs up
10,218,13-04-2023 08:04,yes,laughing
10,222,13-04-2023 08:04,yes,fire
10,225,13-04-2023 08:04,no,clap
10,228,13-04-2023 08:04,yes,heart emoji
10,230,13-04-2023 08:04,yes,thumbs up
10,235,13-04-2023 08:04,no,laughing
10,236,13-04-2023 08:04,yes,fire
10,237,13-04-2023 08:04,yes,clap
10,241,13-04-2023 08:04,no,heart emoji
10,242,13-04-2023 08:04,yes,thumbs up
10,243,13-04-2023 08:04,yes,laughing
10,244,13-04-2023 08:04,no,fire
10,245,13-04-2023 08:04,yes,clap
10,254,13-04-2023 08:04,yes,heart emoji
10,255,13-04-2023 08:04,no,thumbs up
10,257,13-04-2023 08:04,yes,laughing
11,1,13-04-2023 08:04,yes,fire
11,4,13-04-2023 08:04,no,clap
11,5,13-04-2023 08:04,yes,heart emoji
11,13,13-04-2023 08:04,yes,thumbs up
11,14,13-04-2023 08:04,no,laughing
11,17,13-04-2023 08:04,yes,fire
11,27,13-04-2023 08:04,yes,clap
11,32,13-04-2023 08:04,no,heart emoji
11,33,13-04-2023 08:04,yes,thumbs up
11,37,13-04-2023 08:04,yes,laughing
11,38,13-04-2023 08:04,no,fire
11,39,13-04-2023 08:04,yes,clap
11,40,13-04-2023 08:04,yes,heart emoji
11,42,13-04-2023 08:04,no,thumbs up
11,45,13-04-2023 08:04,yes,laughing
11,48,13-04-2023 08:04,yes,fire
11,49,13-04-2023 08:04,no,clap
11,51,13-04-2023 08:04,yes,heart emoji
11,52,13-04-2023 08:04,yes,thumbs up
11,54,13-04-2023 08:04,no,laughing
11,55,13-04-2023 08:04,yes,fire
11,60,13-04-2023 08:04,yes,clap
11,62,13-04-2023 08:04,no,heart emoji
11,63,13-04-2023 08:04,yes,thumbs up
11,64,13-04-2023 08:04,yes,laughing
11,67,13-04-2023 08:04,no,fire
11,69,13-04-2023 08:04,yes,clap
11,71,13-04-2023 08:04,yes,heart emoji
11,72,13-04-2023 08:04,no,thumbs up
11,73,13-04-2023 08:04,yes,laughing
11,74,13-04-2023 08:04,yes,fire
11,75,13-04-2023 08:04,no,clap
11,77,13-04-2023 08:04,yes,heart emoji
11,79,13-04-2023 08:04,yes,thumbs up
11,83,13-04-2023 08:04,no,laughing
11,87,13-04-2023 08:04,yes,fire
11,95,13-04-2023 08:04,yes,clap
11,100,13-04-2023 08:04,no,heart emoji
11,102,13-04-2023 08:04,yes,thumbs up
11,109,13-04-2023 08:04,yes,laughing
11,110,13-04-2023 08:04,no,fire
11,112,13-04-2023 08:04,yes,clap
11,114,13-04-2023 08:04,yes,heart emoji
11,116,13-04-2023 08:04,no,thumbs up
11,117,13-04-2023 08:04,yes,laughing
11,118,13-04-2023 08:04,yes,fire
11,119,13-04-2023 08:04,no,clap
11,121,13-04-2023 08:04,yes,heart emoji
11,124,13-04-2023 08:04,yes,thumbs up
11,126,13-04-2023 08:04,no,laughing
11,129,13-04-2023 08:04,yes,fire
11,131,13-04-2023 08:04,yes,clap
11,133,13-04-2023 08:04,no,heart emoji
11,137,13-04-2023 08:04,yes,thumbs up
11,138,13-04-2023 08:04,yes,laughing
11,141,13-04-2023 08:04,no,fire
11,145,13-04-2023 08:04,yes,clap
11,147,13-04-2023 08:04,yes,heart emoji
11,148,13-04-2023 08:04,no,thumbs up
11,153,13-04-2023 08:04,yes,laughing
11,164,13-04-2023 08:04,yes,fire
11,165,13-04-2023 08:04,no,clap
11,166,13-04-2023 08:04,yes,heart emoji
11,167,13-04-2023 08:04,yes,thumbs up
11,170,13-04-2023 08:04,no,laughing
11,171,13-04-2023 08:04,yes,fire
11,173,13-04-2023 08:04,yes,clap
11,174,13-04-2023 08:04,no,heart emoji
11,178,13-04-2023 08:04,yes,thumbs up
11,179,13-04-2023 08:04,yes,laughing
11,181,13-04-2023 08:04,no,fire
11,182,13-04-2023 08:04,yes,clap
11,186,13-04-2023 08:04,yes,heart emoji
11,188,13-04-2023 08:04,no,thumbs up
11,189,13-04-2023 08:04,yes,laughing
11,191,13-04-2023 08:04,yes,fire
11,198,13-04-2023 08:04,no,clap
11,201,13-04-2023 08:04,yes,heart emoji
11,204,13-04-2023 08:04,yes,thumbs up
11,205,13-04-2023 08:04,no,laughing
11,209,13-04-2023 08:04,yes,fire
11,219,13-04-2023 08:04,yes,clap
11,244,13-04-2023 08:04,no,heart emoji
11,248,13-04-2023 08:04,yes,thumbs up
11,250,13-04-2023 08:04,yes,laughing
11,251,13-04-2023 08:04,no,fire
11,253,13-04-2023 08:04,yes,clap
11,254,13-04-2023 08:04,yes,heart emoji
11,255,13-04-2023 08:04,no,thumbs up
12,3,13-04-2023 08:04,yes,laughing
12,4,13-04-2023 08:04,yes,fire
12,7,13-04-2023 08:04,no,clap
12,12,13-04-2023 08:04,yes,heart emoji
12,18,13-04-2023 08:04,yes,thumbs up
12,20,13-04-2023 08:04,no,laughing
12,23,13-04-2023 08:04,yes,fire
12,28,13-04-2023 08:04,yes,clap
12,29,13-04-2023 08:04,no,heart emoji
12,33,13-04-2023 08:04,yes,thumbs up
12,37,13-04-2023 08:04,yes,laughing
12,41,13-04-2023 08:04,no,fire
12,43,13-04-2023 08:04,yes,clap
12,45,13-04-2023 08:04,yes,heart emoji
12,46,13-04-2023 08:04,no,thumbs up
12,48,13-04-2023 08:04,yes,laughing
12,49,13-04-2023 08:04,yes,fire
12,50,13-04-2023 08:04,no,clap
12,54,13-04-2023 08:04,yes,heart emoji
12,59,13-04-2023 08:04,yes,thumbs up
12,61,13-04-2023 08:04,no,laughing
12,65,13-04-2023 08:04,yes,fire
12,70,13-04-2023 08:04,yes,clap
12,72,13-04-2023 08:04,no,heart emoji
12,74,13-04-2023 08:04,yes,thumbs up
12,82,13-04-2023 08:04,yes,laughing
12,83,13-04-2023 08:04,no,fire
12,86,13-04-2023 08:04,yes,clap
12,92,13-04-2023 08:04,yes,heart emoji
12,95,13-04-2023 08:04,no,thumbs up
12,109,13-04-2023 08:04,yes,laughing
12,114,13-04-2023 08:04,yes,fire
12,115,13-04-2023 08:04,no,clap
12,116,13-04-2023 08:04,yes,heart emoji
12,119,13-04-2023 08:04,yes,thumbs up
12,122,13-04-2023 08:04,no,laughing
12,123,13-04-2023 08:04,yes,fire
12,140,13-04-2023 08:04,yes,clap
12,141,13-04-2023 08:04,no,heart emoji
12,143,13-04-2023 08:04,yes,thumbs up
12,147,13-04-2023 08:04,yes,laughing
12,150,13-04-2023 08:04,no,fire
12,152,13-04-2023 08:04,yes,clap
12,160,13-04-2023 08:04,yes,heart emoji
12,161,13-04-2023 08:04,no,thumbs up
12,164,13-04-2023 08:04,yes,laughing
12,165,13-04-2023 08:04,yes,fire
12,166,13-04-2023 08:04,no,clap
12,172,13-04-2023 08:04,yes,heart emoji
12,173,13-04-2023 08:04,yes,thumbs up
12,174,13-04-2023 08:04,no,laughing
12,177,13-04-2023 08:04,yes,fire
12,187,13-04-2023 08:04,yes,clap
12,192,13-04-2023 08:04,no,heart emoji
12,195,13-04-2023 08:04,yes,thumbs up
12,196,13-04-2023 08:04,yes,laughing
12,202,13-04-2023 08:04,no,fire
12,203,13-04-2023 08:04,yes,clap
12,204,13-04-2023 08:04,yes,heart emoji
12,205,13-04-2023 08:04,no,thumbs up
12,207,13-04-2023 08:04,yes,laughing
12,210,13-04-2023 08:04,yes,fire
12,227,13-04-2023 08:04,no,clap
12,232,13-04-2023 08:04,yes,heart emoji
12,233,13-04-2023 08:04,yes,thumbs up
12,234,13-04-2023 08:04,no,laughing
12,235,13-04-2023 08:04,yes,fire
12,237,13-04-2023 08:04,yes,clap
12,239,13-04-2023 08:04,no,heart emoji
12,241,13-04-2023 08:04,yes,thumbs up
12,244,13-04-2023 08:04,yes,laughing
12,250,13-04-2023 08:04,no,fire
12,252,13-04-2023 08:04,yes,clap
12,253,13-04-2023 08:04,yes,heart emoji
12,255,13-04-2023 08:04,no,thumbs up
12,256,13-04-2023 08:04,yes,laughing
12,257,13-04-2023 08:04,yes,fire
13,4,13-04-2023 08:04,no,clap
13,12,13-04-2023 08:04,yes,heart emoji
13,13,13-04-2023 08:04,yes,thumbs up
13,14,13-04-2023 08:04,no,laughing
13,19,13-04-2023 08:04,yes,fire
13,22,13-04-2023 08:04,yes,clap
13,25,13-04-2023 08:04,no,heart emoji
13,28,13-04-2023 08:04,yes,thumbs up
13,31,13-04-2023 08:04,yes,laughing
13,40,13-04-2023 08:04,no,fire
13,41,13-04-2023 08:04,yes,clap
13,43,13-04-2023 08:04,yes,heart emoji
13,47,13-04-2023 08:04,no,thumbs up
13,52,13-04-2023 08:04,yes,laughing
13,53,13-04-2023 08:04,yes,fire
13,55,13-04-2023 08:04,no,clap
13,56,13-04-2023 08:04,yes,heart emoji
13,57,13-04-2023 08:04,yes,thumbs up
13,61,13-04-2023 08:04,no,laughing
13,64,13-04-2023 08:04,yes,fire
13,65,13-04-2023 08:04,yes,clap
13,68,13-04-2023 08:04,no,heart emoji
13,70,13-04-2023 08:04,yes,thumbs up
13,74,13-04-2023 08:04,yes,laughing
13,75,13-04-2023 08:04,no,fire
13,77,13-04-2023 08:04,yes,clap
13,80,13-04-2023 08:04,yes,heart emoji
13,81,13-04-2023 08:04,no,thumbs up
13,82,13-04-2023 08:04,yes,laughing
13,84,13-04-2023 08:04,yes,fire
13,85,13-04-2023 08:04,no,clap
13,86,13-04-2023 08:04,yes,heart emoji
13,88,13-04-2023 08:04,yes,thumbs up
13,91,13-04-2023 08:04,no,laughing
13,106,13-04-2023 08:04,yes,fire
13,109,13-04-2023 08:04,yes,clap
13,124,13-04-2023 08:04,no,heart emoji
13,127,13-04-2023 08:04,yes,thumbs up
13,133,13-04-2023 08:04,yes,laughing
13,135,13-04-2023 08:04,no,fire
13,136,13-04-2023 08:04,yes,clap
13,138,13-04-2023 08:04,yes,heart emoji
13,139,13-04-2023 08:04,no,thumbs up
13,142,13-04-2023 08:04,yes,laughing
13,143,13-04-2023 08:04,yes,fire
13,145,13-04-2023 08:04,no,clap
13,148,13-04-2023 08:04,yes,heart emoji
13,150,13-04-2023 08:04,yes,thumbs up
13,152,13-04-2023 08:04,no,laughing
13,153,13-04-2023 08:04,yes,fire
13,158,13-04-2023 08:04,yes,clap
13,161,13-04-2023 08:04,no,heart emoji
13,162,13-04-2023 08:04,yes,thumbs up
13,164,13-04-2023 08:04,yes,laughing
13,168,13-04-2023 08:04,no,fire
13,171,13-04-2023 08:04,yes,clap
13,172,13-04-2023 08:04,yes,heart emoji
13,173,13-04-2023 08:04,no,thumbs up
13,174,13-04-2023 08:04,yes,laughing
13,177,13-04-2023 08:04,yes,fire
13,179,13-04-2023 08:04,no,clap
13,180,13-04-2023 08:04,yes,heart emoji
13,181,13-04-2023 08:04,yes,thumbs up
13,186,13-04-2023 08:04,no,laughing
13,192,13-04-2023 08:04,yes,fire
13,195,13-04-2023 08:04,yes,clap
13,198,13-04-2023 08:04,no,heart emoji
13,199,13-04-2023 08:04,yes,thumbs up
13,201,13-04-2023 08:04,yes,laughing
13,203,13-04-2023 08:04,no,fire
13,207,13-04-2023 08:04,yes,clap
13,209,13-04-2023 08:04,yes,heart emoji
13,210,13-04-2023 08:04,no,thumbs up
13,212,13-04-2023 08:04,yes,laughing
13,214,13-04-2023 08:04,yes,fire
13,215,13-04-2023 08:04,no,clap
13,216,13-04-2023 08:04,yes,heart emoji
13,217,13-04-2023 08:04,yes,thumbs up
13,221,13-04-2023 08:04,no,laughing
13,225,13-04-2023 08:04,yes,fire
13,226,13-04-2023 08:04,yes,clap
13,227,13-04-2023 08:04,no,heart emoji
13,229,13-04-2023 08:04,yes,thumbs up
13,231,13-04-2023 08:04,yes,laughing
13,238,13-04-2023 08:04,no,fire
13,242,13-04-2023 08:04,yes,clap
13,243,13-04-2023 08:04,yes,heart emoji
13,244,13-04-2023 08:04,no,thumbs up
13,250,13-04-2023 08:04,yes,laughing
13,251,13-04-2023 08:04,yes,fire
13,253,13-04-2023 08:04,no,clap
13,255,13-04-2023 08:04,yes,heart emoji
13,256,13-04-2023 08:04,yes,thumbs up
14,1,13-04-2023 08:04,no,laughing
14,2,13-04-2023 08:04,yes,fire
14,3,13-04-2023 08:04,yes,clap
14,4,13-04-2023 08:04,no,heart emoji
14,5,13-04-2023 08:04,yes,thumbs up
14,6,13-04-2023 08:04,yes,laughing
14,7,13-04-2023 08:04,no,fire
14,8,13-04-2023 08:04,yes,clap
14,9,13-04-2023 08:04,yes,heart emoji
14,10,13-04-2023 08:04,no,thumbs up
14,11,13-04-2023 08:04,yes,laughing
14,12,13-04-2023 08:04,yes,fire
14,13,13-04-2023 08:04,no,clap
14,14,13-04-2023 08:04,yes,heart emoji
14,15,13-04-2023 08:04,yes,thumbs up
14,16,13-04-2023 08:04,no,laughing
14,17,13-04-2023 08:04,yes,fire
14,18,13-04-2023 08:04,yes,clap
14,19,13-04-2023 08:04,no,heart emoji
14,20,13-04-2023 08:04,yes,thumbs up
14,21,13-04-2023 08:04,yes,laughing
14,22,13-04-2023 08:04,no,fire
14,23,13-04-2023 08:04,yes,clap
14,24,13-04-2023 08:04,yes,heart emoji
14,25,13-04-2023 08:04,no,thumbs up
14,26,13-04-2023 08:04,yes,laughing
14,27,13-04-2023 08:04,yes,fire
14,28,13-04-2023 08:04,no,clap
14,29,13-04-2023 08:04,yes,heart emoji
14,30,13-04-2023 08:04,yes,thumbs up
14,31,13-04-2023 08:04,no,laughing
14,32,13-04-2023 08:04,yes,fire
14,33,13-04-2023 08:04,yes,clap
14,34,13-04-2023 08:04,no,heart emoji
14,35,13-04-2023 08:04,yes,thumbs up
14,36,13-04-2023 08:04,yes,laughing
14,37,13-04-2023 08:04,no,fire
14,38,13-04-2023 08:04,yes,clap
14,39,13-04-2023 08:04,yes,heart emoji
14,40,13-04-2023 08:04,no,thumbs up
14,41,13-04-2023 08:04,yes,laughing
14,42,13-04-2023 08:04,yes,fire
14,43,13-04-2023 08:04,no,clap
14,44,13-04-2023 08:04,yes,heart emoji
14,45,13-04-2023 08:04,yes,thumbs up
14,46,13-04-2023 08:04,no,laughing
14,47,13-04-2023 08:04,yes,fire
14,48,13-04-2023 08:04,yes,clap
14,49,13-04-2023 08:04,no,heart emoji
14,50,13-04-2023 08:04,yes,thumbs up
14,51,13-04-2023 08:04,yes,laughing
14,52,13-04-2023 08:04,no,fire
14,53,13-04-2023 08:04,yes,clap
14,54,13-04-2023 08:04,yes,heart emoji
14,55,13-04-2023 08:04,no,thumbs up
14,56,13-04-2023 08:04,yes,laughing
14,57,13-04-2023 08:04,yes,fire
14,58,13-04-2023 08:04,no,clap
14,59,13-04-2023 08:04,yes,heart emoji
14,60,13-04-2023 08:04,yes,thumbs up
14,61,13-04-2023 08:04,no,laughing
14,62,13-04-2023 08:04,yes,fire
14,63,13-04-2023 08:04,yes,clap
14,64,13-04-2023 08:04,no,heart emoji
14,65,13-04-2023 08:04,yes,thumbs up
14,66,13-04-2023 08:04,yes,laughing
14,67,13-04-2023 08:04,no,fire
14,68,13-04-2023 08:04,yes,clap
14,69,13-04-2023 08:04,yes,heart emoji
14,70,13-04-2023 08:04,no,thumbs up
14,71,13-04-2023 08:04,yes,laughing
14,72,13-04-2023 08:04,yes,fire
14,73,13-04-2023 08:04,no,clap
14,74,13-04-2023 08:04,yes,heart emoji
14,75,13-04-2023 08:04,yes,thumbs up
14,76,13-04-2023 08:04,no,laughing
14,77,13-04-2023 08:04,yes,fire
14,78,13-04-2023 08:04,yes,clap
14,79,13-04-2023 08:04,no,heart emoji
14,80,13-04-2023 08:04,yes,thumbs up
14,81,13-04-2023 08:04,yes,laughing
14,82,13-04-2023 08:04,no,fire
14,83,13-04-2023 08:04,yes,clap
14,84,13-04-2023 08:04,yes,heart emoji
14,85,13-04-2023 08:04,no,thumbs up
14,86,13-04-2023 08:04,yes,laughing
14,87,13-04-2023 08:04,yes,fire
14,88,13-04-2023 08:04,no,clap
14,89,13-04-2023 08:04,yes,heart emoji
14,90,13-04-2023 08:04,yes,thumbs up
14,91,13-04-2023 08:04,no,laughing
14,92,13-04-2023 08:04,yes,fire
14,93,13-04-2023 08:04,yes,clap
14,94,13-04-2023 08:04,no,heart emoji
14,95,13-04-2023 08:04,yes,thumbs up
14,96,13-04-2023 08:04,yes,laughing
14,97,13-04-2023 08:04,no,fire
14,98,13-04-2023 08:04,yes,clap
14,99,13-04-2023 08:04,yes,heart emoji
14,100,13-04-2023 08:04,no,thumbs up
14,101,13-04-2023 08:04,yes,laughing
14,102,13-04-2023 08:04,yes,fire
14,103,13-04-2023 08:04,no,clap
14,104,13-04-2023 08:04,yes,heart emoji
14,105,13-04-2023 08:04,yes,thumbs up
14,106,13-04-2023 08:04,no,laughing
14,107,13-04-2023 08:04,yes,fire
14,108,13-04-2023 08:04,yes,clap
14,109,13-04-2023 08:04,no,heart emoji
14,110,13-04-2023 08:04,yes,thumbs up
14,111,13-04-2023 08:04,yes,laughing
14,112,13-04-2023 08:04,no,fire
14,113,13-04-2023 08:04,yes,clap
14,114,13-04-2023 08:04,yes,heart emoji
14,115,13-04-2023 08:04,no,thumbs up
14,116,13-04-2023 08:04,yes,laughing
14,117,13-04-2023 08:04,yes,fire
14,118,13-04-2023 08:04,no,clap
14,119,13-04-2023 08:04,yes,heart emoji
14,120,13-04-2023 08:04,yes,thumbs up
14,121,13-04-2023 08:04,no,laughing
14,122,13-04-2023 08:04,yes,fire
14,123,13-04-2023 08:04,yes,clap
14,124,13-04-2023 08:04,no,heart emoji
14,125,13-04-2023 08:04,yes,thumbs up
14,126,13-04-2023 08:04,yes,laughing
14,127,13-04-2023 08:04,no,fire
14,128,13-04-2023 08:04,yes,clap
14,129,13-04-2023 08:04,yes,heart emoji
14,130,13-04-2023 08:04,no,thumbs up
14,131,13-04-2023 08:04,yes,laughing
14,132,13-04-2023 08:04,yes,fire
14,133,13-04-2023 08:04,no,clap
14,134,13-04-2023 08:04,yes,heart emoji
14,135,13-04-2023 08:04,yes,thumbs up
14,136,13-04-2023 08:04,no,laughing
14,137,13-04-2023 08:04,yes,fire
14,138,13-04-2023 08:04,yes,clap
14,139,13-04-2023 08:04,no,heart emoji
14,140,13-04-2023 08:04,yes,thumbs up
